RunTimestamp,Timestamp,EPC,AntennaPort,RSSI,PhaseAngle,Frequency,DopplerFrequency
2025-03-26T13:23:17.994717,1743017118791472,333030383333623264646439303134303030303030303030,3,-53.00,37.44,35,4.47
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:17.994717,1743017119058257,333030383333623264646439303134303030303030303030,3,-52.50,33.26,36,10.23
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119296343,333030383333623264646439303134303030303030303030,4,-51.50,2.64,37,4.29
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:18.502166,1743017119554178,333030383333623264646439303134303030303030303030,4,-53.00,36.98,38,13.43
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.007777,1743017119808758,333030383333623264646439303134303030303030303030,1,-53.00,14.32,40,6.25
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:19.513563,1743017120531569,333030383333623264646439303134303030303030303030,2,-58.00,32.48,43,0.02
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017120803703,333030383333623264646439303134303030303030303030,3,-58.00,33.32,45,0.01
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.022920,1743017121102986,333030383333623264646439303134303030303030303030,3,-51.50,26.60,46,5.11
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121334863,333030383333623264646439303134303030303030303030,4,-51.50,25.80,47,8.31
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:20.531590,1743017121597700,333030383333623264646439303134303030303030303030,4,-53.00,32.14,48,12.15
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.039832,1743017121822288,333030383333623264646439303134303030303030303030,1,-52.50,27.28,50,2.73
2025-03-26T13:23:21.547046,1743017122592099,333030383333623264646439303134303030303030303030,2,-57.50,14.04,3,0.02
2025-03-26T13:23:21.547046,1743017122592099,333030383333623264646439303134303030303030303030,2,-57.50,14.04,3,0.02
2025-03-26T13:23:21.547046,1743017122592099,333030383333623264646439303134303030303030303030,2,-57.50,14.04,3,0.02
2025-03-26T13:23:21.547046,1743017122592099,333030383333623264646439303134303030303030303030,2,-57.50,14.04,3,0.02
2025-03-26T13:23:21.547046,1743017122592099,333030383333623264646439303134303030303030303030,2,-57.50,14.04,3,0.02
2025-03-26T13:23:21.547046,1743017122592099,333030383333623264646439303134303030303030303030,2,-57.50,14.04,3,0.02
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017122833199,333030383333623264646439303134303030303030303030,3,-54.50,5.54,5,19.19
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.053307,1743017123107287,333030383333623264646439303134303030303030303030,3,-54.50,35.88,6,3.12
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123345551,333030383333623264646439303134303030303030303030,4,-55.00,0.00,7,5.85
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
2025-03-26T13:23:22.558962,1743017123621642,333030383333623264646439303134303030303030303030,4,-53.00,39.50,8,8.31
